936,J1104+0730,04:24.1,+07:30:53.2000
937,J1104+3812,04:27.3,+38:12:31.0000
938,J1106+2812,06:07.3,+28:12:46.9970
939,J1108+0811,08:37.5,+08:11:01.0000
940,J1108+4330,08:23.5,+43:30:53.0000
941,J1110+4403,10:46.3,+44:03:24.9900
942,J1110-1835,10:27.8,-18:35:52.7980
943,J1112+3503,12:33.2,+35:03:39.2050
944,J1113+1442,13:58.7,+14:42:27.0000
945,J1114-0816,14:32.6,-08:16:39.0000
946,J1116+0829,16:10.0,+08:29:22.0000
947,J1118+1234,18:57.3,+12:34:41.0000
948,J1119+0410,19:42.8,+04:10:27.0000
949,J1119+1656,19:52.4,+16:56:56.0000
950,J1120+0704,20:38.4,+07:04:47.2000
951,J1120-1420,20:55.6,-14:20:29.0000
952,J1121-0553,21:25.1,-05:53:56.4010
953,J1121-0711,21:42.1,-07:11:06.0000
954,J1121-1722,21:20.8,-17:22:40.0000
955,J1122+1805,22:29.7,+18:05:26.0100
956,J1124+2336,24:02.7,+23:36:45.0000
957,J1125+0001,25:42.3,+00:01:01.0000
958,J1125+2610,25:53.7,+26:10:20.0000
959,J1126+4516,26:57.7,+45:16:06.0000
960,J1127+0555,27:36.5,+05:55:32.0000
961,J1127+3620,27:58.9,+36:20:28.0000
962,J1127+5650,27:40.1,+56:50:13.9900
963,J1127-1857,27:04.4,-18:57:17.0000
964,J1128+1039,28:45.5,+10:39:07.0000
965,J1128+5925,28:13.3,+59:25:14.0000
966,J1129-0240,29:52.9,-02:40:07.0000
967,J1130+3815,30:53.3,+38:15:18.0000
968,J1131-0500,31:30.5,-05:00:19.0000
969,J1132+0034,32:45.6,+00:34:27.8000
970,J1133+0040,33:20.1,+00:40:52.0000
971,J1135-0428,35:58.2,-04:28:27.0000
972,J1136+3407,36:27.3,+34:07:39.0000
973,J1136+7009,36:26.4,+70:09:27.0000
974,J1136-0330,36:23.7,-03:30:29.0000
975,J1141+6410,41:12.2,+64:10:04.9900
976,J1143+6633,43:41.6,+66:33:31.0200
977,J1145+0455,45:21.3,+04:55:26.0000
978,J1146+3958,46:58.3,+39:58:34.0000
979,J1146+5356,46:44.2,+53:56:43.0000
980,J1146+5848,46:26.9,+58:48:34.0000
981,J1147+2635,47:59.8,+26:35:42.0000
982,J1147+3501,47:22.1,+35:01:07.0000
983,J1147-0724,47:51.6,-07:24:41.0000
984,J1148+5254,48:56.6,+52:54:25.0000
985,J1148+5924,48:50.4,+59:24:56.0100
986,J1148-0404,48:55.9,-04:04:09.0000
987,J1150+2417,50:19.2,+24:17:53.0000
988,J1150+4332,50:16.6,+43:32:05.0000
989,J1150-0640,50:24.0,-06:40:26.0000
990,J1152+4939,52:32.9,+49:39:38.0000
991,J1152-0519,52:55.5,-05:19:48.0000
992,J1152-0841,52:16.5,-08:41:03.0000
993,J1153+8058,53:12.5,+80:58:29.0100
994,J1154+1225,54:10.4,+12:25:09.0000
995,J1154+5934,54:01.4,+59:34:53.9900
996,J1154+6022,54:04.5,+60:22:20.7990
997,J1157+5527,57:56.1,+55:27:12.0100
998,J1158+2450,58:25.8,+24:50:18.0000
999,J1158+4825,58:26.8,+48:25:16.0000
1000,J1159+2914,59:31.8,+29:14:43.0000
1001,J1201+1431,01:44.3,+14:31:36.0000
1002,J1202-0528,02:35.6,-05:28:02.0000
1003,J1203+4803,03:29.9,+48:03:13.0000
1004,J1203+6031,03:03.5,+60:31:19.1020
1005,J1207+1211,07:12.6,+12:11:45.0000
1006,J1207+2754,07:27.9,+27:54:58.0000
1007,J1209+1810,09:51.8,+18:10:06.8020
1008,J1209+2547,09:45.1,+25:47:03.0000
1009,J1209+4119,09:22.8,+41:19:41.0000
1010,J1210-1218,10:06.0,-12:18:08.0000
1011,J1214+0829,14:59.9,+08:29:22.0000
1012,J1215+1654,15:04.0,+16:54:37.0000
1013,J1215-1731,15:46.8,-17:31:45.0000
1014,J1217+3007,17:52.1,+30:07:00.0000
1015,J1217+5835,17:11.0,+58:35:25.9900
1016,J1219+4829,19:06.4,+48:29:56.0000
1017,J1219+6344,19:10.6,+63:44:10.0000
1018,J1219+6600,19:35.8,+66:00:31.0100
1019,J1220+3431,20:08.3,+34:31:21.0000
1020,J1220+3808,20:59.2,+38:08:55.0100
1021,J1221+2813,21:31.7,+28:13:58.0000
1022,J1221+4411,21:27.0,+44:11:29.0100
1023,J1222+0413,22:22.6,+04:13:15.0000
1024,J1223+8040,23:40.5,+80:40:04.3030
1025,J1224+4335,24:51.5,+43:35:19.3040
1026,J1226+4340,26:57.9,+43:40:58.3970
1027,J1226-1328,26:54.4,-13:28:39.0000
1028,J1227+4932,27:55.7,+49:32:56.0000
1029,J1228+3128,28:25.0,+31:28:37.0100
1030,J1228+3706,28:47.4,+37:06:12.0000
1031,J1229+0203,29:06.7,+02:03:08.0000
1032,J1230+2518,30:14.1,+25:18:06.9900
1033,J1231+0418,31:27.6,+04:18:01.0000
1034,J1231+2847,31:43.6,+28:47:49.8010
1035,J1232+4821,32:34.8,+48:21:32.9900
1036,J1235+3621,35:05.8,+36:21:19.0000
1037,J1238+0723,38:02.5,+07:23:21.0000
1038,J1239+0730,39:24.6,+07:30:17.0000
1039,J1239-1023,39:43.1,-10:23:28.0000
1040,J1242+3750,42:51.4,+37:50:59.9900
1041,J1243+7442,43:45.0,+74:42:36.9900
1042,J1243-0218,43:52.5,-02:18:38.0000
1043,J1245-1617,45:53.1,-16:17:15.0000
1044,J1246+0238,46:34.7,+02:38:09.0700
1045,J1247+1022,47:47.3,+10:22:31.0000
1046,J1248+5820,48:18.8,+58:20:28.0000
1047,J1248-0632,48:23.0,-06:32:09.0000
1048,J1251-1717,51:14.5,-17:17:13.0000
1049,J1253+0326,53:47.0,+03:26:30.4000
1050,J1254+1141,54:38.3,+11:41:05.0000
1051,J1254-1317,54:31.5,-13:17:16.0000
1052,J1255+1817,55:31.8,+18:17:50.0000
1053,J1256-0547,56:11.2,-05:47:21.0000
1054,J1256-1146,56:15.9,-11:46:37.4010
1055,J1257+3229,57:57.2,+32:29:29.0000
1056,J1300+0828,00:36.4,+08:28:02.8990
1057,J1300+1206,00:01.9,+12:06:22.0000
1058,J1300+2830,00:28.5,+28:30:10.0000
1059,J1300+5029,00:41.3,+50:29:35.9900
1060,J1301+4634,01:32.6,+46:34:02.0000
1061,J1302+5748,02:52.5,+57:48:36.9900
1062,J1303-1051,03:13.9,-10:51:17.0000
1063,J1305-1033,05:33.0,-10:33:19.0000
1064,J1306+5529,06:03.4,+55:29:43.0000
1065,J1306-1718,06:32.7,-17:18:58.0000
1066,J1308+3546,08:23.7,+35:46:37.0000
1067,J1309+1154,09:33.9,+11:54:24.0000
1068,J1309+5557,09:09.7,+55:57:38.0000
1069,J1310+0044,10:28.5,+00:44:08.0000
1070,J1310+3220,10:28.7,+32:20:42.9900
1071,J1310+4653,10:53.6,+46:53:52.0100
1072,J1311+5513,11:03.2,+55:13:54.0000
1073,J1312+4828,12:43.4,+48:28:30.0100
1074,J1312-0424,12:50.9,-04:24:49.0000
1075,J1313+1027,13:41.6,+10:27:14.0000
1076,J1314+2348,14:43.8,+23:48:26.7010
1077,J1314+5306,14:43.8,+53:06:26.9900
1078,J1317+3425,17:36.5,+34:25:15.0000
1079,J1317-1345,17:36.5,-13:45:32.0000
1080,J1318-0607,18:33.7,-06:07:23.0000
1081,J1319-1217,19:12.1,-12:17:32.0000
1082,J1319-1239,19:31.7,-12:39:25.0000
1083,J1321+2216,21:11.2,+22:16:12.0000
1084,J1322+3912,22:55.7,+39:12:08.0100
1085,J1322-0937,22:36.9,-09:37:37.0000
1086,J1323+7942,23:51.6,+79:42:50.9900
1087,J1324+4743,24:29.3,+47:43:20.0000
1088,J1324-1049,24:25.8,-10:49:23.0000
1089,J1325-0804,25:09.6,-08:04:48.0000
1090,J1326-0500,26:54.6,-05:00:59.0000
1091,J1327+1223,27:54.7,+12:23:09.0000
1092,J1327+2210,27:00.9,+22:10:50.0000
1093,J1327+5008,27:25.1,+50:08:49.0100
1094,J1327-1336,27:42.0,-13:36:00.0000
1095,J1329+3154,29:52.9,+31:54:11.0000
1096,J1330+5202,30:42.6,+52:02:14.9900
1097,J1332+4722,32:45.2,+47:22:21.9900
1098,J1332-0509,32:04.5,-05:09:43.0000
1099,J1332-1256,32:39.3,-12:56:15.2990
1100,J1333+1649,33:35.8,+16:49:04.0100
1101,J1333+2725,33:07.5,+27:25:17.9900
1102,J1333-1950,33:45.2,-19:50:42.0000
1103,J1334-1150,34:04.2,-11:50:14.0000
1104,J1335+4542,35:22.0,+45:42:38.0000
1105,J1335+5844,35:25.9,+58:44:00.0000
1106,J1336-0829,36:08.5,-08:29:51.0000
1107,J1337+5501,37:49.6,+55:01:02.0000
1108,J1337+6532,37:16.1,+65:32:46.0000
1109,J1337-1257,37:39.8,-12:57:24.0000
1110,J1341+2816,41:15.3,+28:16:05.0000
1111,J1342+2709,42:08.4,+27:09:30.0000
1112,J1343+6602,43:46.0,+66:02:24.9900
1113,J1344+6606,44:08.7,+66:06:10.9800
1114,J1344-1723,44:14.4,-17:23:40.0000
1115,J1345+0706,45:49.3,+07:06:31.1000
1116,J1347+1835,47:23.5,+18:35:37.0100
1117,J1349+5341,49:34.7,+53:41:17.0100
1118,J1349-1110,49:03.2,-11:10:00.0000
1119,J1349-1132,49:31.4,-11:32:53.0000
1120,J1350+0940,50:22.1,+09:40:10.0000
1121,J1350+3034,50:52.7,+30:34:53.0100
1122,J1350+6428,50:55.7,+64:28:56.0000
1123,J1350-1634,50:36.1,-16:34:49.0000
1124,J1351+0830,51:16.9,+08:30:39.0000
1125,J1351+5542,51:58.2,+55:42:10.0000
1126,J1353+1435,53:22.8,+14:35:39.2990
1127,J1353+7532,53:23.2,+75:32:56.9900
1128,J1357+7643,57:55.4,+76:43:21.0100
1129,J1357-1527,57:11.2,-15:27:28.0000
1130,J1359+4011,59:38.1,+40:11:38.0000
1131,J1359+5544,59:05.7,+55:44:29.4030
1132,J1400-1858,00:03.9,-18:58:11.0000
1133,J1401+5835,01:45.7,+58:35:41.9900
1134,J1405+0415,05:01.1,+04:15:35.0000
1135,J1405-1440,05:32.9,-14:40:18.0000
1136,J1406+3433,06:53.8,+34:33:36.9900
1137,J1407+2827,07:00.4,+28:27:14.0000
1138,J1408+6854,08:19.1,+68:54:49.9900
1139,J1410+0731,10:35.1,+07:31:21.0000
1140,J1412+1334,12:36.4,+13:34:38.0000
1141,J1415+0832,15:09.9,+08:32:05.0000
1142,J1415+1320,15:58.8,+13:20:23.0000
1143,J1415-0955,15:20.8,-09:55:58.2010
1144,J1416-1705,16:34.4,-17:05:45.0100
1145,J1419+2706,19:59.3,+27:06:25.0000
1146,J1419+3821,19:46.6,+38:21:47.9900
1147,J1419+5423,19:46.6,+54:23:14.0000
1148,J1420+1703,20:20.9,+17:03:28.9900
1149,J1421+4645,21:23.1,+46:45:48.0000
1150,J1421-1931,21:37.0,-19:31:18.0000
1151,J1422+3223,22:30.4,+32:23:10.0000
1152,J1423+4802,23:06.2,+48:02:10.0000
1153,J1423+5055,23:14.2,+50:55:37.0000
1154,J1424+2256,24:38.1,+22:56:00.0000
1155,J1425+1424,25:49.0,+14:24:56.0000
1156,J1426+3625,26:37.1,+36:25:09.0000
1157,J1428+2724,28:31.8,+27:24:32.0000
1158,J1430+1043,30:09.7,+10:43:26.0000
1159,J1430+3649,30:40.6,+36:49:02.9900
1160,J1431+3952,31:20.5,+39:52:41.0000
1161,J1433-1548,33:21.5,-15:48:44.0000
1162,J1434+1952,34:39.8,+19:52:00.0000
1163,J1434+4203,34:05.7,+42:03:16.0000
1164,J1435+2021,35:22.0,+20:21:17.9020
1165,J1435+3012,35:35.4,+30:12:24.0000
1166,J1435+3131,35:09.5,+31:31:47.9700
1167,J1436+2321,36:41.0,+23:21:03.0000
1168,J1436+6336,36:45.8,+63:36:36.9900
1169,J1436-1846,36:56.8,-18:46:34.0000
1170,J1437+0405,37:08.2,+04:05:34.0000
1171,J1437+3119,37:39.5,+31:19:01.0100
1172,J1438+3710,38:53.6,+37:10:35.0100
1173,J1439+2114,39:08.9,+21:14:50.0000
1174,J1439+4958,39:47.0,+49:58:05.0000
1175,J1439-1531,39:56.9,-15:31:50.0000
1176,J1442+3234,42:00.1,+32:34:19.9900
1177,J1443+2501,43:56.9,+25:01:44.5010
1178,J1443+4725,43:18.6,+47:25:56.6600
1179,J1445-1614,45:09.6,-16:14:10.0000
1180,J1445-1629,45:53.4,-16:29:01.0000
1181,J1446+1721,46:35.3,+17:21:07.0000
1182,J1448+7601,48:28.8,+76:01:11.0000
1183,J1450+0910,50:31.2,+09:10:28.0000
1184,J1451-0127,51:47.4,-01:27:35.0000
1185,J1453+1036,53:01.5,+10:36:17.0000
1186,J1453+2648,53:53.6,+26:48:33.0000
1187,J1453+3505,53:18.5,+35:05:39.0000
1188,J1456+5048,56:08.1,+50:48:35.9900
1189,J1457+0749,57:38.1,+07:49:54.0000
1190,J1458+3720,58:44.8,+37:20:20.9900
1191,J1459+4442,59:35.5,+44:42:07.0100
1192,J1459-1810,59:28.8,-18:10:45.0000
1193,J1500+4751,00:48.7,+47:51:14.9900
1194,J1502-1508,02:25.0,-15:08:52.0000
1195,J1504+0813,04:24.1,+08:13:39.0000
1196,J1504+1029,04:25.0,+10:29:39.0000
1197,J1505+0326,05:06.5,+03:26:30.0000
1198,J1506+3730,06:09.5,+37:30:51.0000
1199,J1506+4239,06:53.0,+42:39:23.0100
1200,J1506+4933,06:44.1,+49:33:55.0000
1201,J1506+8319,06:24.8,+83:19:27.9800
1202,J1507-1652,07:04.8,-16:52:30.0000
1203,J1508-1548,08:35.7,-15:48:31.0000
1204,J1510-1121,10:44.4,-11:21:39.0000
1205,J1511+0518,11:41.3,+05:18:09.0000
1206,J1513-1012,13:44.9,-10:11:59.9900
1207,J1516+0015,16:40.2,+00:15:01.0000
1208,J1516+1932,16:56.8,+19:32:13.0000
1209,J1517+1332,17:17.2,+13:32:24.0000
1210,J1521+4336,21:49.6,+43:36:39.0000
1211,J1522+3144,22:10.0,+31:44:14.0000
1212,J1526+6650,26:42.9,+66:50:54.0100
1213,J1526-0425,26:15.0,-04:25:10.0000
1214,J1532-1319,32:45.4,-13:19:10.0000
1215,J1533-0421,33:14.2,-04:21:16.0000
1216,J1534+0131,34:52.4,+01:31:04.0000
1217,J1535+4957,35:52.0,+49:57:39.0000
1218,J1537-1527,37:41.6,-15:27:12.0000
1219,J1538+1444,38:03.4,+14:44:07.0000
1220,J1538-1655,38:50.9,-16:55:27.0000
1221,J1539+2744,39:39.1,+27:44:38.0000
1222,J1539+3104,39:16.2,+31:04:07.0000
1223,J1540+1447,40:49.5,+14:47:45.0000
1224,J1544+3240,44:05.7,+32:40:48.0000
1225,J1545+5135,45:02.8,+51:35:00.0000
1226,J1548+1727,48:55.1,+17:27:41.0000
1227,J1548+3511,48:17.9,+35:11:28.0100
1228,J1549+0237,49:29.4,+02:37:01.0000
1229,J1549+5038,49:17.5,+50:38:05.0100
1230,J1550+0527,50:35.3,+05:27:10.0000
1231,J1551+5806,51:58.2,+58:06:43.9900
1232,J1552+0850,52:03.3,+08:50:47.2980
1233,J1555+1111,55:43.0,+11:11:24.0000
1234,J1557-0001,57:51.4,-00:01:50.0000
1235,J1558+5625,58:48.3,+56:25:14.0950
1236,J1558-1409,58:22.0,-14:09:59.0000
1237,J1559+0304,59:31.0,+03:04:48.0000
1238,J1602+2646,02:39.6,+26:46:06.0000
1239,J1602+3326,02:07.3,+33:26:53.0000
1240,J1603+1105,03:41.9,+11:05:48.0000
1241,J1603+1554,03:38.1,+15:54:02.0000
1242,J1603+5730,03:55.9,+57:30:54.0000
1243,J1603-1007,03:18.8,-10:07:21.0000
1244,J1604+5714,04:37.4,+57:14:35.9900
1245,J1605+3001,05:33.0,+30:01:29.0000
1246,J1605-1139,05:18.2,-11:39:50.0000
1247,J1606+2717,06:58.3,+27:17:05.0000
1248,J1606+3124,06:08.5,+31:24:46.0000
1249,J1608+1029,08:46.2,+10:29:07.0000
1250,J1610+2414,10:42.0,+24:14:49.0000
1251,J1611+1856,11:49.0,+18:56:38.0000
1252,J1613+3412,13:41.1,+34:12:47.0000
1253,J1613+4223,13:04.8,+42:23:18.0100
1254,J1616+0459,16:37.6,+04:59:32.0000
1255,J1616+4632,16:03.8,+46:32:25.1980
1256,J1617+0246,17:49.9,+02:46:43.0000
1257,J1617-1122,17:06.0,-11:22:38.0000
1258,J1617-1941,17:27.1,-19:41:31.9900
1259,J1618+0819,18:26.9,+08:19:50.0000
1260,J1619+2247,19:14.8,+22:47:47.0000
1261,J1619-1817,19:16.7,-18:17:21.0000
1262,J1620+4901,20:31.2,+49:01:52.9900
1263,J1622-1942,22:22.9,-19:42:44.4010
1264,J1623+0741,23:58.2,+07:41:30.0000
1265,J1623+3909,23:07.6,+39:09:32.0000
1266,J1623+6624,23:04.5,+66:24:00.9900
1267,J1624+2748,24:35.7,+27:48:57.0000
1268,J1624+5652,24:32.2,+56:52:27.9900
1269,J1624+5741,24:24.8,+57:41:16.0000
1270,J1625+4134,25:57.7,+41:34:40.0000
1271,J1628-1415,28:46.6,-14:15:42.0000
1272,J1630+0701,30:41.8,+07:01:09.0000
1273,J1630+5221,30:43.2,+52:21:38.5980
1274,J1631+4927,31:16.5,+49:27:39.0000
1275,J1632+8232,32:32.0,+82:32:16.0100
1276,J1635+3808,35:15.5,+38:08:04.0000
1277,J1636+2112,36:38.2,+21:12:55.0000
1278,J1637+4717,37:45.1,+47:17:33.0000
1279,J1638+5720,38:13.5,+57:20:24.0000
1280,J1639+1632,39:42.1,+16:32:21.0000
1281,J1639+5357,39:39.8,+53:57:47.0000
1282,J1640+1144,40:58.9,+11:44:04.2000
1283,J1640+3946,40:29.6,+39:46:46.0000
1284,J1640-0011,40:10.6,-00:11:47.0000
1285,J1641+2257,41:25.2,+22:57:04.0100
1286,J1642+3948,42:58.8,+39:48:36.9900
1287,J1642+6856,42:07.9,+68:56:39.0100
1288,J1642-0621,42:02.2,-06:21:23.0000
1289,J1644+2619,44:42.5,+26:19:13.3100
1290,J1644-0743,44:52.1,-07:43:43.0000
1291,J1644-1804,44:35.7,-18:04:32.0000
1292,J1646+4059,46:56.9,+40:59:17.0000
1293,J1647+4950,47:34.9,+49:50:00.0000
1294,J1648+2224,48:01.5,+22:24:33.0000
1295,J1649+0412,49:27.7,+04:12:04.0000
1296,J1650+0824,50:37.6,+08:24:52.0000
1297,J1651+0129,51:03.7,+01:29:23.0000
1298,J1652+0618,52:01.4,+06:18:55.0000
1299,J1652+3902,52:58.5,+39:02:49.0000
1300,J1653+3107,53:29.9,+31:07:56.0000
1301,J1653+3945,53:52.2,+39:45:35.9900
1302,J1653-1551,53:34.2,-15:51:29.0000
1303,J1655+4233,55:18.8,+42:33:39.0000
1304,J1656+1826,56:34.1,+18:26:26.0000
1305,J1656+6012,56:48.3,+60:12:16.4960
1306,J1657+4808,57:46.9,+48:08:33.0100
1307,J1658+0515,58:33.5,+05:15:16.0000
1308,J1658+3443,58:01.4,+34:43:28.0000
1309,J1658+4737,58:02.8,+47:37:48.9900
1310,J1658-0739,58:44.1,-07:39:17.0000
1311,J1700+6830,00:09.3,+68:30:07.0000
1312,J1701+3954,01:24.6,+39:54:37.0000
1313,J1701-1903,01:26.9,-19:03:31.0000
1314,J1702+1502,02:21.7,+15:02:06.0000
1315,J1706+0953,06:36.7,+09:53:59.6000
1316,J1707+0148,07:34.4,+01:48:45.0000
1317,J1707+1122,07:32.5,+11:22:00.0000
1318,J1707+1331,07:45.6,+13:31:05.0000
1319,J1707-1415,07:20.4,-14:15:23.0000
1320,J1709+4318,09:41.1,+43:18:44.0000
1321,J1709-1728,09:34.4,-17:28:53.0000
1322,J1712+6053,12:12.4,+60:53:28.0100
1323,J1712-1820,12:31.7,-18:20:02.0000
1324,J1713+4916,13:35.1,+49:16:32.0000
1325,J1716+2152,16:11.2,+21:52:13.0000
1326,J1716+6836,16:13.9,+68:36:38.0100
1327,J1716-0452,16:26.5,-04:52:11.0000
1328,J1719+0817,19:52.2,+08:17:03.0000
1329,J1719+1745,19:13.1,+17:45:06.0000
1330,J1719+4804,19:38.3,+48:04:12.0000
1331,J1719+4858,19:14.5,+48:58:49.0000
1332,J1719-1420,19:02.0,-14:20:19.0000
1333,J1721+3542,21:09.5,+35:42:16.0000
1334,J1722+1013,22:44.6,+10:13:35.8000
1335,J1722+2815,22:42.2,+28:15:00.0000
1336,J1722+5654,22:06.0,+56:54:51.6800
1337,J1722+5856,22:36.7,+58:56:22.0000
1338,J1722+6105,22:40.1,+61:05:58.9900
1339,J1724+1648,24:21.4,+16:48:19.0000
1340,J1724+3303,24:14.2,+33:03:03.9900
1341,J1724-1443,24:47.0,-14:43:59.0000
1342,J1725+1152,25:04.3,+11:52:15.0000
1343,J1725+3026,25:17.5,+30:26:39.9900
1344,J1725-0453,25:25.8,-04:53:35.8000
1345,J1726+2717,26:53.4,+27:17:16.0000
1346,J1726+3213,26:35.1,+32:13:23.0000
1347,J1727+4530,27:27.7,+45:30:39.0000
1348,J1727+5510,27:23.5,+55:10:53.0000
1349,J1728+0427,28:25.0,+04:27:04.0000
1350,J1728+1215,28:07.1,+12:15:39.0000
1351,J1728+5013,28:18.6,+50:13:10.0000
1352,J1733-0456,33:33.0,-04:56:02.0000
1353,J1733-1304,33:02.7,-13:04:49.0000
1354,J1734+3857,34:20.6,+38:57:51.0100
1355,J1735+3616,35:48.1,+36:16:45.0000
1356,J1735+5049,35:49.0,+50:49:11.0000
1357,J1735-1117,35:27.2,-11:17:34.4990
1358,J1736+0631,36:28.6,+06:31:47.0000
1359,J1738+3224,38:40.5,+32:24:09.0000
1360,J1738+4008,38:19.1,+40:08:18.0100
1361,J1739+3358,39:35.4,+33:58:08.0100
1362,J1739+4737,39:57.1,+47:37:57.9900
1363,J1739+4955,39:27.4,+49:55:03.0000
1364,J1740+2211,40:05.9,+22:11:01.0000
1365,J1740+4348,40:49.0,+43:48:16.0000
1366,J1740+4506,40:06.4,+45:06:50.0000
1367,J1740+5211,40:37.0,+52:11:43.0000
1368,J1740-0811,40:01.6,-08:11:14.0000
1369,J1741+4751,41:34.8,+47:51:31.9900
1370,J1742+5945,42:32.0,+59:45:06.7020
1371,J1743+3747,43:47.6,+37:47:52.9900
1372,J1743-0350,43:58.9,-03:50:04.0000
1373,J1745+1720,45:35.2,+17:20:01.0000
1374,J1745+2252,45:04.7,+22:52:48.0000
1375,J1745-0753,45:27.1,-07:53:03.0000
1376,J1747+4658,47:26.6,+46:58:50.0000
1377,J1748+3404,48:05.8,+34:04:01.0000
1378,J1748+7005,48:32.8,+70:05:50.0000
1379,J1749+4321,49:00.4,+43:21:51.0000
1380,J1751+0939,51:32.8,+09:39:00.0000
1381,J1752+1734,52:46.0,+17:34:20.0100
1382,J1753+2848,53:42.5,+28:48:04.0000
1383,J1753+4409,53:22.7,+44:09:45.0100
1384,J1753.5-0127,53:28.3,-01:27:06.2000
1385,J1754+6452,54:07.6,+64:52:02.0100
1386,J1756+1535,56:53.1,+15:35:20.0000
1387,J1756+1553,56:33.7,+15:53:43.0000
1388,J1756+3046,56:49.2,+30:46:47.0000
1389,J1757+5523,57:28.3,+55:23:11.8990
1390,J1759+2343,59:00.4,+23:43:47.0000
1391,J1800+3848,00:24.8,+38:48:30.0000
1392,J1800+7828,00:45.7,+78:28:04.0100
1393,J1801+4404,01:32.3,+44:04:20.9900
1394,J1803+0934,03:33.6,+09:34:25.0000
1395,J1804+0042,04:08.9,+00:42:22.0000
1396,J1804+0101,04:16.0,+01:01:32.0000
1397,J1805+1714,05:47.4,+17:14:55.0000
1398,J1806+6949,06:50.7,+69:49:27.9800
1399,J1807+2204,07:38.8,+22:04:56.0100
1400,J1808+4542,08:21.9,+45:42:20.0000
1401,J1809+1849,09:45.3,+18:49:03.0000
1402,J1809+2910,09:45.4,+29:10:19.8970
1403,J1811+1704,11:43.2,+17:04:57.0000
1404,J1813+0615,13:33.4,+06:15:42.0000
1405,J1813+2952,13:37.3,+29:52:37.0000
1406,J1813+3144,13:35.2,+31:44:17.6000
1407,J1815+1623,15:14.9,+16:23:46.0000
1408,J1816+5307,16:57.1,+53:07:43.9900
1409,J1818+0903,18:40.1,+09:03:46.2020
1410,J1818+5017,18:30.5,+50:17:19.0000
1411,J1823+7938,23:14.1,+79:38:48.9900
1412,J1824+1044,24:02.9,+10:44:23.0000
1413,J1824+5651,24:07.1,+56:51:01.0000
1414,J1827+2658,27:55.4,+26:58:05.0000
1415,J1832+1357,32:43.5,+13:57:44.0000
1416,J1835+2506,35:58.4,+25:06:45.0000
1417,J1835+3241,35:03.4,+32:41:46.0100
1418,J1835+6119,35:19.7,+61:19:40.0000
1419,J1840+2457,40:03.4,+24:57:41.0000
1420,J1840+3900,40:57.2,+39:00:45.0000
1421,J1842+6809,42:33.6,+68:09:25.0000
1422,J1846+3747,46:31.9,+37:47:17.0000
1423,J1848+3219,48:22.1,+32:19:02.0000
1424,J1849+3024,49:20.1,+30:24:14.0000
1425,J1849+6705,49:16.1,+67:05:41.0200
1426,J1850+2825,50:27.6,+28:25:13.0000
1427,J1852+4019,52:30.4,+40:19:06.0000
1428,J1852+4855,52:28.5,+48:55:47.0000
1429,J1854+7351,54:57.3,+73:51:19.0000
1430,J1855+3742,55:27.7,+37:42:57.0100
1431,J1900+2701,00:48.5,+27:01:57.0000
1432,J1900+2722,00:34.7,+27:22:30.0000
1433,J1909+4833,09:46.5,+48:34:31.9000
1434,J1912+3740,12:25.1,+37:40:36.0000
1435,J1916-1519,16:52.5,-15:18:59.9900
1436,J1917-1921,17:44.8,-19:21:31.0000
1437,J1918+4937,18:45.6,+49:37:56.0000
1438,J1918+5520,18:10.7,+55:20:37.9900
1439,J1921-1231,21:23.9,-12:31:54.3990
1440,J1921-1607,21:51.5,-16:07:12.6000
1441,J1923+3941,23:48.7,+39:41:06.0000
1442,J1923+4754,23:27.2,+47:54:17.0000
1443,J1927+6117,27:30.5,+61:17:32.0000
1444,J1927+7358,27:48.5,+73:58:00.9900
1445,J1933+6540,33:57.3,+65:40:16.0000
1446,J1934+6138,34:40.7,+61:38:41.0100
1447,J1935+8130,35:22.7,+81:30:14.0100
1448,J1936+7131,36:03.6,+71:31:31.0200
1449,J1936-0402,36:53.7,-04:02:45.0000
1450,J1938-1749,38:05.0,-17:49:20.0100
1451,J1939-1002,39:57.3,-10:02:41.0000
1452,J1939-1525,39:26.7,-15:25:43.0000
1453,J1941+7221,41:27.0,+72:21:42.2090
1454,J1941-0211,41:18.9,-02:11:45.0000
1455,J1947-0103,47:43.8,-01:03:24.0000
1456,J1949+5041,49:43.5,+50:41:32.0000
1457,J1949-1957,49:53.4,-19:57:13.0000
1458,J1951+0134,51:36.0,+01:34:42.0000
1459,J1951-0509,51:47.5,-05:09:44.0000
1460,J1954+6153,54:56.0,+61:53:58.0000
1461,J1954-1123,54:41.1,-11:23:22.0000
1462,J1955+0618,55:55.3,+06:18:12.0000
1463,J1955+5131,55:42.7,+51:31:48.0000
1464,J1959+6508,59:59.8,+65:08:53.9900
1465,J2000-1325,00:42.1,-13:25:33.0000
1466,J2000-1748,00:57.1,-17:48:57.0000
1467,J2001+4352,01:12.7,+43:52:51.6000
1468,J2003-0421,03:25.0,-04:21:38.0000
1469,J2004+7355,04:17.1,+73:55:05.9800
1470,J2005+7752,05:31.0,+77:52:43.0200
1471,J2006+6424,06:17.7,+64:24:44.9900
1472,J2007+0636,07:11.9,+06:36:44.0000
1473,J2007+6607,07:28.8,+66:07:22.0100
1474,J2009+0727,09:55.5,+07:27:13.0000
1475,J2009+7229,09:52.3,+72:29:18.9900
